                                                     Реестр зарегистрированных в АГКГН                                               201.21

                                               географических названий объектов на 28.01.2019
                                                              Липецкая область
                                                               Количество записей - 2025

Регистр.                    Название                        Тип объекта              Административно-   Географические координаты Номенкл.
 номер               географического объекта                                         территориальная                                листа
                                                                                                           Широта        Долгота
                                                                                      (муниципальная)                               карты
                                                                                          привязка           Привязка к другим    масштаба
                                                                                                         географическим объектам 1 : 100 000

   1                            2                                3                            4                    5                  6

0108512   Софьино                 деревня         Добринский район          52°23'             40°18'     N-37-129

0078763   Сошки                   село            Грязинский район          52°22'             39°40'     N-37-128

0108497   Сошки-Кривки            деревня         Добринский район          52°05'             40°23'     N-37-141

0808978   Сошкинский              сельсовет       Грязинский район          52°22'             39°40'     N-37-128

0108510   Спасская                деревня         Тербунский район          52°13'             38°20'     N-37-137

0808964   Спасский                сельсовет       Воловский район           52°04'             37°58'     N-37-136

0078909   Спасское                село            Воловский район           52°04'             37°59'     N-37-136

0108447   Спасское                село            Становлянский район       52°59'             38°03'     N-37-113

0108457   Спасское Чириково       деревня         Липецкий район            52°46'             39°05'     N-37-115

0108494   Спешнево                деревня         Данковский район          53°32'             38°46'     N-37-090

0808998   Спешнево-Ивановский     сельсовет       Данковский район          53°16'             38°59'     N-37-102

0079356   Спешнево-Ивановское     село            Данковский район          53°16'             38°59'     N-37-102

0108486   Спешнево-Подлесное      село            Данковский район          53°08'             39°02'     N-37-103

0078982   Среднее                 село            Добринский район          52°14'             40°33'     N-37-142

                                                                                          Стр. 69 из 82
   1                         2               3                     4                      5                        6
0809020   Среднематренский       сельсовет       Добринский район             52°06'             40°12'       N-37-141

0108477   Средняя Долина         деревня         Хлевенский район             52°05'             38°59'       N-37-138

0078694   Средняя Лукавка        село            Грязинский район             52°29'             40°10'       N-37-129

0079381   Средняя Матренка       село            Добринский район             52°06'             40°12'       N-37-141

0079327   Срезнево               село            Лев-Толстовский район        53°15'             39°22'       N-37-103

0079476   Становая               ж.-д. ст.       Становлянский район          52°45'             38°19'       N-37-113

0079338   Становая Ряса          река                                         53°01'             39°55'       N-37-104
                                                                         правый приток р. Воронеж
0108479   Становляновка          деревня         Тербунский район             52°04'             38°14'       N-37-137

0809172   Становлянский          сельсовет       Становлянский район          52°45'             38°20'       N-37-113

0005726   Становлянский          район                                        52°45'             38°20'       N-37-113

0010401   Становое               село            Становлянский район          52°45'             38°20'       N-37-113

0078686   Старая Воскресеновка   деревня         Задонский район              52°20'             39°02'       N-37-127

0108469   Старо-Дубовский        хутор           Хлевенский район            52°15.3'          39°03.8'       N-37-139

0079068   Старое Дубовое         село            Хлевенский район             52°15'             39°02'       N-37-139

0078492   Старое Петелино        село            Чаплыгинский район           53°32'             39°43'       N-37-092

0079324   Старое Ракитино        село            Лебедянский район            53°03'             39°08'       N-37-103

0533977   Старый Дон             река                                         47°05'             39°16'        L-37-031
                                                                         старое русло р. Дон; впадает в Азовское море
0078468   Старый Копыл           село            Лебедянский район            53°02'             38°55'       N-37-102

0108472   Стаханово              деревня         Измалковский район           52°39'             37°56'       N-37-124

0078661   Стебаево               село            Липецкий район               52°25'             39°16'       N-37-127

0809155   Стебаевский            сельсовет       Липецкий район               52°25'             39°16'       N-37-127

0078728   Стегаловка             село            Долгоруковский район         52°24'             38°20'       N-37-125

0809054   Стегаловский           сельсовет       Долгоруковский район         52°24'             38°20'       N-37-125

0108466   Степановка             деревня         Задонский район              52°37'             39°03'       N-37-127

0108454   Степановка             деревня         Лебедянский район            52°52'             39°05'       N-37-115

                                                                                           Стр. 70 из 82
   1                           2               3                     4                    5                    6
0108465   Степец                   посёлок         Липецкий район             52°22'               39°24'   N-37-127

0108470   Стерляговка              деревня         Хлевенский район           52°14'               39°19'   N-37-139

0079243   Сторожевая               деревня         Чаплыгинский район         53°27'               39°40'   N-37-092

0079032   Сторожевое               село            Усманский район            52°05'               39°47'   N-37-140

0079045   Сторожевские Хутора      село            Усманский район            52°10'               39°56'   N-37-140

0809215   Сторожевской             сельсовет       Усманский район            52°05'               39°47'   N-37-140

0809216   Сторожевско-Хуторской    сельсовет       Усманский район            52°10'               39°56'   N-37-140

0108467   Страховка                деревня         Задонский район            52°25'               39°07'   N-37-127

0108433   Стребки                  деревня         Данковский район           53°08'               38°46'   N-37-102

0078712   Стрелец                  село            Долгоруковский район       52°24'               38°14'   N-37-125

0079053   Стрелецкие Хутора        село            Усманский район            52°05'               39°42'   N-37-140

0108432   Стрельниковский          посёлок         Лебедянский район          53°07'               38°42'   N-37-102

0108442   Стрешнево                село            Данковский район           53°29'               38°59'   N-37-090

0108443   Струглево                деревня         Чаплыгинский район         53°28'               39°47'   N-37-092

0616545   Студенка                 река                                       51°57'               39°31'   M-37-008
                                                                          правый приток р.Ивница
0078970   Студенка                 деревня         Добринский район           52°02'               40°20'   N-37-141

0079031   Студенки                 село            Усманский район            52°01'               39°36'   N-37-140

0078590   Студеновка               деревня         Задонский район            52°27'               38°52'   N-37-126

0809218   Студено-Высельский       сельсовет       Усманский район            51°57'               39°47'   M-37-008

0078955   Студенские Выселки       село            Усманский район            51°57'               39°49'   M-37-008

0809217   Студенский               сельсовет       Усманский район            52°01'               39°36'   N-37-140

0078918   Студеные Выселки         деревня         Липецкий район             52°43'               39°31'   N-37-116

0078663   Студеные Хутора          село            Липецкий район             52°33'               39°23'   N-37-127

0108431   Ступино                  деревня         Данковский район           53°18'               38°58'   N-37-102

0108481   Субботино                деревня         Измалковский район         52°42'               37°57'   N-37-112

                                                                                           Стр. 71 из 82
   1                        2               3                     4             5                  6
0108446   Субочево              деревня         Становлянский район    52°41'       38°21'      N-37-113

0078867   Суворовка             деревня         Елецкий район          52°41'       38°47'      N-37-114

0079332   Сугробы               село            Данковский район       53°11'       39°09'      N-37-103

0079328   Сурки                 село            Лебедянский район      53°05'       39°24'      N-37-103

0108478   Суры                  посёлок         Долгоруковский район   52°17'       38°22'      N-37-137

0108487   Сутупово              деревня         Данковский район       53°11'       39°08'      N-37-103

0108471   Сухаревка             деревня         Долгоруковский район   52°21'       38°32'      N-37-126

0079455   Сухая Лубна           село            Липецкий район         52°48'       39°21'      N-37-115

0108461   Сухинино              деревня         Становлянский район    52°49'       38°31'      N-37-114

0079076   Сухоборье             посёлок         Грязинский район       52°26'       39°27'      N-37-127

0078868   Суходол               село            Краснинский район      52°55'       38°34'      N-37-114

0809108   Суходольский          сельсовет       Краснинский район      52°53'       38°38'      N-37-114

0078714   Сухой Ольшанец        село            Долгоруковский район   52°24'       38°07'      N-37-125

0078805   Сухой Семенек         деревня         Измалковский район     52°44'       37°55'      N-37-112

0079109   Сцепное               село            Задонский район        52°16'       38°55'      N-37-138

0809156   Сырский               сельсовет       Липецкий район         52°33'       39°31'      N-37-128

0078758   Сырское               село            Липецкий район         52°34'       39°32'      N-37-128

0108460   Талица                деревня         Краснинский район      52°54'       38°44'      N-37-114

0078862   Талица                село            Елецкий район          52°43'       38°44'      N-37-114

0079438   Талица-Елецкая        ж.-д. ст.       Елецкий район          52°43'       38°44'      N-37-114

0809021   Талицкий              сельсовет       Добринский район       52°03'       40°33'      N-37-142

0078983   Талицкий Чамлык       село            Добринский район       52°03'       40°33'      N-37-142

0078588   Танеевка              деревня         Елецкий район          52°25'       38°39'      N-37-126

0078500   Татищево              деревня         Чаплыгинский район     53°31'       39°45'      N-37-092

0078736   Телегино              ж.-д. ст.       Елецкий район          52°38'       38°25'      N-37-125


                                                                                Стр. 72 из 82
   1                          2               3                     4                     5                    6
0669594   Телегино                ж.-д.ст.(нп)    Елецкий район              52°38'                38°25'   N-37-125

0078814   Телегино                село            Становлянский район        52°41'                38°22'   N-37-113

0809173   Телегинский             сельсовет       Становлянский район        52°43'                38°23'   N-37-113

0079425   Тележенка               село            Липецкий район             52°49'                39°30'   N-37-116

0809157   Тележенский             сельсовет       Липецкий район             52°49'                39°30'   N-37-116

0079491   Телелюй                 река                                       52°25'                40°00'   N-37-129
                                                                         левый приток р. Байгора
0078647   Телелюй                 село            Грязинский район           52°23'                39°55'   N-37-128

0808979   Телелюйский             сельсовет       Грязинский район           52°25'                39°50'   N-37-128

0079358   Телепнево               село            Данковский район           53°07'                38°54'   N-37-102

0079350   Тепленькая 1-я          деревня         Долгоруковский район       52°18'                38°34'   N-37-138

0078629   Тепленькая 2-я          деревня         Долгоруковский район       52°21'                38°36'   N-37-126

0809000   Тепловский              сельсовет       Данковский район           53°13'                38°53'   N-37-102

0079271   Теплое                  село            Данковский район           53°13'                38°53'   N-37-102

0079218   Теплое                  село            Лебедянский район          52°55'                39°12'   N-37-115

0809190   Тербунский              сельсовет       Тербунский район           52°09'                38°17'   N-37-137

0005727   Тербунский              район                                      52°09'                38°17'   N-37-137

0809191   Тербунский Второй       сельсовет       Тербунский район           52°07'                38°29'   N-37-137

0079467   Тербуны                 село            Тербунский район           52°09'                38°17'   N-37-137

0079035   Терновка                деревня         Усманский район            52°04'                39°46'   N-37-140

0108468   Терновое                село            Липецкий район             52°33'                39°13'   N-37-127

0108452   Тетеринка               деревня         Измалковский район         52°41'                38°11'   N-37-113

0108577   Тешевка                 деревня         Задонский район            52°23'                38°57'   N-37-126

0108572   Тимирязево              посёлок         Задонский район            52°30'                38°46'   N-37-126

0809084   Тимирязевский           сельсовет       Задонский район            52°30'                38°46'   N-37-126

0108571   Тимирязевский           посёлок         Долгоруковский район       52°20'                38°19'   N-37-125

                                                                                           Стр. 73 из 82
   1                           2               3                    4                 5                  6
0108622   Тиньково                 деревня         Становлянский район     52°44'         38°15'      N-37-113

0079388   Тихвинка                 село            Добринский район        52°10'         40°20'      N-37-141

0809022   Тихвинский               сельсовет       Добринский район        52°12.9'       40°21.5'    N-37-141

0108607   Тихий Дон                посёлок         Лебедянский район       53°05'         39°10'      N-37-103

0078558   Тихий Дон                посёлок         Лев-Толстовский район   53°07'         39°33'      N-37-104

0078849   Товарково                деревня         Становлянский район     52°54'         38°07'      N-37-113

0079295   Товаро-Никольское        село            Липецкий район          52°33'         39°10'      N-37-127

0108553   Толбузино                деревня         Краснинский район       52°57'         38°46'      N-37-114

0078848   Толстая Дубрава          село            Становлянский район     52°59'         38°09'      N-37-113

0108608   Томилино                 деревня         Лебедянский район       53°04'         39°06'      N-37-103

0078557   Топки                    село            Лев-Толстовский район   53°20'         39°36'      N-37-092

0809136   Топовский                сельсовет       Лев-Толстовский район   53°20'         39°36'      N-37-092

0079247   Топтыково                село            Чаплыгинский район      53°24'         39°51'      N-37-092

0108612   Травинка                 деревня         Становлянский район     52°59'         37°52'      N-37-112

0079320   Требунки                 село            Данковский район        53°18'         39°08'      N-37-103

0108594   Требунские Выселки       деревня         Данковский район        53°20'         39°02'      N-37-091

0809001   Требунский               сельсовет       Данковский район        53°18'         39°08'      N-37-103

0078847   Трегубово                село            Становлянский район     52°45'         38°29'      N-37-113

0108543   Трещевка                 деревня         Хлевенский район        52°12'         39°01'      N-37-139

0108623   Троекурово               деревня         Чаплыгинский район      53°27'         39°45'      N-37-092

0079212   Троекурово               село            Лебедянский район       52°59'         38°58'      N-37-114

0079482   Троекурово               ж.-д. ст.       Чаплыгинский район      53°25'         39°43'      N-37-092

0079483   Троекурово               село            Чаплыгинский район      53°25'         39°43'      N-37-092

0108552   Троекурово 2-е           село            Лебедянский район       52°59'         38°58'      N-37-114

0809123   Троекуровский            сельсовет       Лебедянский район       52°59'         38°58'      N-37-114


                                                                                      Стр. 74 из 82
   1                      2               3                     4              5                  6
0809252   Троекуровский       сельсовет       Чаплыгинский район      53°25'       39°43'      N-37-092

0809137   Троицкий            сельсовет       Лев-Толстовский район   53°11'       39°36'      N-37-104

0108569   Троицкое            деревня         Долгоруковский район    52°29'       38°20'      N-37-125

0108562   Троицкое            село            Измалковский район      52°29'       38°00'      N-37-125

0079371   Троицкое            село            Липецкий район          52°29'       39°31'      N-37-128

0079308   Троицкое            село            Лев-Толстовский район   53°11'       39°36'      N-37-104

0079314   Тростное            село            Становлянский район     52°43'       38°23'      N-37-113

0079207   Тростяное           село            Задонский район         52°42'       39°00'      N-37-115

0079219   Трубетчино          село            Добровский район        52°53'       39°33'      N-37-116

0809040   Трубетчинский       сельсовет       Добровский район        52°53'       39°33'      N-37-116

0079206   Трубицино           деревня         Елецкий район           52°40'       38°39'      N-37-126

0108541   Трухачевка          деревня         Хлевенский район        52°12'       39°20'      N-37-139

0079265   Тужилки             деревня         Данковский район        53°18'       38°44'      N-37-102

0108558   Тужиловка           деревня         Липецкий район          52°43'       39°26'      N-37-115

0809192   Тульский            сельсовет       Тербунский район        52°13'       38°21'      N-37-137

0079301   Тульское            село            Тербунский район        52°13'       38°21'      N-37-137

0079231   Туляны              деревня         Задонский район         52°26'       38°44'      N-37-126

0079309   Тупки               посёлок         Чаплыгинский район      53°08'       39°48'      N-37-104

0079299   Турчаново           село            Воловский район         52°06'       37°50'      N-37-136

0108583   Тынковка            деревня         Липецкий район          52°39'       39°23'      N-37-127

0079235   Тюнино              село            Задонский район         52°25'       38°55'      N-37-126

0108557   Тютчево             село            Лебедянский район       52°55'       39°02'      N-37-115

0079244   Тютчево             деревня         Чаплыгинский район      53°31'       39°54'      N-37-092

0079220   Тюшевка             село            Липецкий район          52°46'       39°34'      N-37-116

0108618   Уваровка            деревня         Становлянский район     52°58'       38°29'      N-37-113


                                                                               Стр. 75 из 82
   1                          2               3                     4            5                  6
0108615   Уварово-Гулидовка       деревня         Измалковский район    52°51'       37°51'      N-37-112

0079469   Ударник                 ж.-д. ст.       Тербунский район      52°05'       38°14'      N-37-137

0079485   Улусарка                ж.-д. ст.       Задонский район       52°32'       38°41'      N-37-126

0669597   Улусарка                ж.-д.ст.(нп)    Задонский район       52°32'       38°41'      N-37-126

0108611   Ульяновка               деревня         Измалковский район    52°52'       37°53'      N-37-112

0809193   Урицкий                 сельсовет       Тербунский район      52°02'       38°12'      N-37-137

0079300   Урицкое                 село            Тербунский район      52°02'       38°12'      N-37-137

0079245   Урусово                 село            Чаплыгинский район    53°31'       39°36'      N-37-092

0079484   Урусово                 ж.-д. ст.       Чаплыгинский район    53°29'       39°37'      N-37-092

0669606   Урусово                 ж.-д.ст.(нп)    Чаплыгинский район    53°29'       39°37'      N-37-092

0809253   Урусовский              сельсовет       Чаплыгинский район    53°31'       39°36'      N-37-092

0079230   Урывки                  деревня         Елецкий район         52°33'       38°14'      N-37-125

0005728   Усманский               район                                 52°03'       39°44'      N-37-140

0010409   Усмань                  город           Усманский район       52°03'       39°44'      N-37-140

0108575   Успенка                 деревня         Елецкий район         52°26'       38°35'      N-37-126

0108576   Успеновка               деревня         Задонский район       52°24'       38°42'      N-37-126

0809174   Успенский               сельсовет       Становлянский район   52°56'       38°28'      N-37-113

0079319   Успенское               село            Становлянский район   52°59'       38°26'      N-37-113

0108535   Усть-Юрское             деревня         Тербунский район      52°11'       38°03'      N-37-137

0108578   Уткино                  село            Задонский район       52°21'       38°58'      N-37-126

0807777   Учхоз                   посёлок         Усманский район       52°02'       39°45'      N-37-140

0108603   Ушаковка                деревня         Данковский район      53°14'       38°43'      N-37-102

0108556   Фаустово                деревня         Задонский район       52°44'       38°57'      N-37-114

0079367   Фащевка                 село            Грязинский район      52°28'       39°43'      N-37-128

0808980   Фащевский               сельсовет       Грязинский район      52°28'       39°43'      N-37-128


                                                                                 Стр. 76 из 82
   1                         2               3                    4                 5                  6
0108545   Федоровка              деревня         Усманский район         52°07'         39°54'      N-37-140

0108565   Федоровка              деревня         Измалковский район      52°37'         38°03'      N-37-125

0267374   Федоровка              деревня         Добринский район        52°12'         40°28'      N-37-141

0108581   Федоровка              деревня         Липецкий район          52°39'         39°24'      N-37-127

0809068   Федоровский            сельсовет       Елецкий район           52°27'         38°38'      N-37-126

0108605   Федянино               деревня         Краснинский район       53°01'         38°40'      N-37-102

0079221   Филатовка              село            Добровский район        52°46'         39°43'      N-37-116

0108620   Филенки                деревня         Становлянский район     52°55'         38°21'      N-37-113

0108560   Фильцы                 посёлок         Добровский район        52°57'         39°40'      N-37-116

0079290   Фомино-Негачевка       село            Хлевенский район        52°02'         39°04'      N-37-139

0809232   Фомино-Негачевский     сельсовет       Хлевенский район        52°02'         39°04'      N-37-139

0108610   Хавенка                посёлок         Чаплыгинский район      53°08'         40°02'      N-37-105

0809274   Халатово               ст.(нп)         Лев-Толстовский район   53°13.5'       39°33.7'    N-37-104

0108593   Ханеевка               деревня         Данковский район        53°20'         39°16'      N-37-091

0108597   Ханинский              посёлок         Становлянский район     53°01'         38°02'      N-37-101

0079303   Харламовка             деревня         Долгоруковский район    52°17'         38°22'      N-37-137

0079505   Хворостянка            село            Добринский район        52°21'         40°15'      N-37-129

0108548   Хворостянка            ж.-д. ст.       Добринский район        52°19'         40°14'      N-37-141

0079489   Хворостянка            ж.-д.ст.(нп)    Добринский район        52°19'         40°14'      N-37-141

0809023   Хворостянский          сельсовет       Добринский район        52°19'         40°14'      N-37-141

0108606   Хвощевка               деревня         Данковский район        53°15'         39°00'      N-37-103

0267366   Хитрово                деревня         Воловский район         52°10'         37°53'      N-37-136

0079275   Хитрово                ж.-д.ст.(нп)    Елецкий район           52°28'         38°36'      N-37-126

0079240   Хитрово                село            Данковский район        53°31'         39°01'      N-37-091

0108570   Хитрово                деревня         Долгоруковский район    52°26'         38°14'      N-37-125


                                                                                    Стр. 77 из 82
   1                          2               3                     4                     5                   6
0079274   Хитрово                 ж.-д. ст.       Елецкий район              52°27'               38°36'   N-37-126

0079236   Хитровские Прудки       деревня         Данковский район           53°30'               38°53'   N-37-090

0108544   Хлебороб                посёлок         Усманский район            52°19'               39°49'   N-37-140

0005729   Хлевенский              район                                      52°12'               39°05'   N-37-139

0809233   Хлевенский              сельсовет       Хлевенский район           52°12'               39°05'   N-37-139

0010408   Хлевное                 село            Хлевенский район           52°12'               39°05'   N-37-139

0079216   Хмелевка                деревня         Лебедянский район          52°54'               39°12'   N-37-115

0079261   Хмелевое                деревня         Елецкий район              52°31'               38°15'   N-37-125

0079233   Хмелинец                село            Задонский район            52°27'               38°54'   N-37-126

0079229   Хмелинец                деревня         Елецкий район              52°39'               38°27'   N-37-125

0809085   Хмелинецкий             сельсовет       Задонский район            52°27'               38°54'   N-37-126

0108602   Хонино                  деревня         Данковский район           53°18'               38°49'   N-37-102

0079225   Хорошевка               деревня         Липецкий район             52°50'               39°34'   N-37-116

0079266   Хорошие Воды            село            Данковский район           53°10'               38°40'   N-37-102

0079251   Хорошовка               село            Лебедянский район          53°05'               39°02'   N-37-103

0079268   Хрущевка                деревня         Лебедянский район          53°07'               38°46'   N-37-102

0079267   Хрущевка                деревня         Данковский район           53°18'               38°50'   N-37-102

0079370   Хрущевка                село            Липецкий район             52°32'               39°32'   N-37-128

0079208   Хрущево                 село            Краснинский район          52°51'               38°54'   N-37-114

0079255   Хрущево-Подлесное       село            Данковский район           53°08'               39°01'   N-37-103

0079302   Хутор-Берёзовка         село            Тербунский район           52°12'               38°23'   N-37-137

0079259   Хухлово                 деревня         Измалковский район         52°31'               37°56'   N-37-124

0108533   Царевка                 деревня         Долгоруковский район       52°19'               38°28'   N-37-137

0108621   Целыковка               деревня         Становлянский район        52°45'               38°09'   N-37-113

0079492   Чамлык                  река                                       52°01'               40°34'   N-37-142
                                                                         правый приток р. Битюг

                                                                                           Стр. 78 из 82
   1                           2               3                     4                  5                  6
0078981   Чамлык-Никольское        село            Добринский район          52°03'         40°34'      N-37-142

0806698   Чамлыкское               водохранилище                             52°04'         40°34'      N-37-142
                                                                         на р. Чамлык
0010407   Чаплыгин                 город           Чаплыгинский район        53°14'         39°58'      N-37-104

0079315   Чаплыгино                деревня         Измалковский район        52°41'         38°12'      N-37-113

0005730   Чаплыгинский             район                                     53°14'         39°58'      N-37-104

0079292   Частая Дубрава           село            Липецкий район            52°33'         39°17'      N-37-127

0809158   Частодубравский          сельсовет       Липецкий район            52°33'         39°17'      N-37-127

0079249   Чемоданово               деревня         Становлянский район       53°02'         37°59'      N-37-100

0809175   Чемодановский            сельсовет       Становлянский район       53°02'         37°59'      N-37-100

0079217   Черепянь                 село            Лебедянский район         52°58'         39°06'      N-37-115

0078987   Черёмушки                село            Липецкий район           52°24.8'        39°13.9'    N-37-127

0108574   Черкасские Дворики       деревня         Елецкий район             52°38'         38°46'      N-37-126

0809069   Черкасский               сельсовет       Елецкий район             52°42'         38°44'      N-37-114

0079213   Черкассы                 село            Елецкий район             52°42'         38°44'      N-37-114

0079258   Чермошное                село            Измалковский район        52°40'         37°52'      N-37-124

0079281   Чернава                  село            Измалковский район        52°29'         38°04'      N-37-125

0809099   Чернавский               сельсовет       Измалковский район        52°29'         38°04'      N-37-125

0079079   Чернечки                 деревня         Усманский район           52°13'         39°48'      N-37-140

0079293   Черниговка               село            Задонский район           52°30'         39°06'      N-37-127

0079228   Черник                   село            Измалковский район        52°35'         37°59'      N-37-124

0079316   Чернолес                 село            Становлянский район       52°56'         38°28'      N-37-113

0108617   Чернолесье               деревня         Становлянский район       52°59'         38°17'      N-37-113

0108550   Черный Колодезь          деревня         Задонский район           52°45'         38°57'      N-37-114

0108561   Черных                   хутор           Измалковский район        52°36'         37°49'      N-37-124

0079276   Чернышевка               деревня         Елецкий район             52°31'         38°25'      N-37-125

                                                                                        Стр. 79 из 82
   1                    2               3                     4              5                  6
0079310   Чечерский         посёлок         Лев-Толстовский район   53°08'       39°33'      N-37-104

0079227   Чечеры            село            Добровский район        52°47'       39°57'      N-37-116

0079311   Чечеры            село            Чаплыгинский район      53°08'       39°50'      N-37-104

0079234   Чибисовка         деревня         Елецкий район           52°36'       38°43'      N-37-126

0079501   Чириково          ж.-д. ст.       Липецкий район          52°39'       39°14'      N-37-127

0079479   Чугун I           ж.-д. ст.       Липецкий район          52°38'       39°40'      N-37-128

0108613   Шараповка         деревня         Измалковский район      52°52'       37°53'      N-37-112

0108547   Шаршки            деревня         Усманский район         52°02'       39°37'      N-37-140

0108598   Шевяковка         деревня         Становлянский район     53°03'       38°00'      N-37-101

0079260   Шереметьево       деревня         Измалковский район      52°24'       37°59'      N-37-124

0108619   Широкий           посёлок         Становлянский район     52°58'       38°09'      N-37-113

0079470   Шишкино           село            Чаплыгинский район      53°17'       40°04'      N-37-105

0108595   Шишкино           деревня         Чаплыгинский район      53°30'       39°52'      N-37-092

0809254   Шишкинский        сельсовет       Чаплыгинский район      53°16'       40°00'      N-37-105

0809124   Шовский           сельсовет       Лебедянский район       53°03'       39°25'      N-37-103

0079254   Шовское           село            Лебедянский район       53°03'       39°25'      N-37-103

0108534   Шпейнарка         деревня         Тербунский район        52°11'       38°03'      N-37-137

0108585   Шубинка           деревня         Задонский район         52°24'       39°05'      N-37-127

0108592   Щегловка          деревня         Данковский район        53°20'       38°55'      N-37-090

0079270   Щербаково         деревня         Краснинский район       53°02'       38°40'      N-37-102

0108614   Щербачевка        деревня         Измалковский район      52°52'       37°57'      N-37-112

0108596   Щербинино         деревня         Чаплыгинский район      53°23'       40°01'      N-37-093

0108584   Южевка            деревня         Задонский район         52°24'       39°06'      N-37-127

0108591   Южный             посёлок         Воловский район         51°55'       38°02'      M-37-005

0108539   Юрасовка          деревня         Тербунский район        52°11'       38°30'      N-37-138


                                                                             Стр. 80 из 82
   1                         2               3                     4                   5                     6
